time,command,vx,vy,vz,yawRate,x,y,z,roll,pitch,yaw,lat,lon,alt
1770645327.2393963,forward,50,0.0,0.0,0.0,144.93338012695312,102.25251770019531,-17.11518669128418,-0.48133213932263946,-0.0017976483610900884,2.5330050382628766,47.6427724583371,-122.1388049872062,138.92605590820312
1770645327.3020768,forward,50,0.0,0.0,0.0,144.85565185546875,102.30338287353516,-17.211292266845703,-0.5125233288886113,-0.0014695326405061299,2.5331221832539894,47.64277236116577,-122.13880494457152,138.9608612060547
1770645327.3632202,forward,50,0.0,0.0,0.0,144.7585906982422,102.36800384521484,-17.31694221496582,-0.532095646359793,-0.0013501790308412562,2.5331984170168163,47.64277212222284,-122.13880474903344,139.01577758789062
1770645327.4278204,forward,50,0.0,0.0,0.0,144.6186065673828,102.46220397949219,-17.453815460205078,-0.5466738097124577,-0.001256007885775244,2.5332603162800384,47.642771701434995,-122.13880436211103,139.08934020996094
1770645327.4892144,forward,50,0.0,0.0,0.0,144.46420288085938,102.56683349609375,-17.591594696044922,-0.555178801244182,-0.0012085878579543706,2.5332999484522123,47.642771074648586,-122.13880376024854,139.1800537109375
1770645327.5512314,forward,50,0.0,0.0,0.0,144.2937469482422,102.6828384399414,-17.73280143737793,-0.5605200265589928,-0.0011750327343585337,2.533327935750274,47.64277022772836,-122.13880292963728,139.28643798828125
1770645327.6139061,forward,50,0.0,0.0,0.0,144.08038330078125,102.82855987548828,-17.89785385131836,-0.5643625573961784,-0.001143551904994277,2.5333494011588,47.64276915422444,-122.13880186398205,139.40699768066406
1770645327.6754274,forward,50,0.0,0.0,0.0,143.8634490966797,102.97708892822266,-18.055376052856445,-0.5666415585708171,-0.0011164112102416603,2.533364857462929,47.64276785221578,-122.13880056155655,139.54031372070312
1770645327.7374213,forward,50,0.0,0.0,0.0,143.6127471923828,103.14907836914062,-18.227025985717773,-0.5682217159867399,-0.001091362233617314,2.533376674456931,47.6427663230751,-122.13879902378194,139.68490600585938
1770645327.8012068,forward,50,0.0,0.0,0.0,143.3392333984375,103.33702850341797,-18.40369987487793,-0.5692537457107065,-0.0010689593751654805,2.533385186717558,47.64276456995917,-122.1387972542116,139.8393096923828
1770645327.863511,forward,50,0.0,0.0,0.0,143.04364013671875,103.54043579101562,-18.584047317504883,-0.5699286250530551,-0.001047162611364414,2.533392074093007,47.64276259794616,-122.13879525853113,140.00205993652344
1770645327.9258378,idle,0.0,0.0,0.0,0.0,142.72665405273438,103.7587890625,-18.76677131652832,-0.5703687254693991,-0.0010268943443771834,2.5333970789616287,47.642760412937605,-122.13879304171533,140.17172241210938
1770645327.9885042,idle,0.0,0.0,0.0,0.0,142.44114685058594,103.95558166503906,-18.919158935546875,-0.4814423903139733,-0.0017161447235176073,2.533259885531953,47.6427588407098,-122.13879144443716,140.2879638671875
1770645328.0488062,idle,0.0,0.0,0.0,0.0,142.089111328125,104.19828796386719,-19.074588775634766,-0.31774963346477275,-0.0026525268696484965,2.5328960929777153,47.64275631370126,-122.13878887388572,140.4660186767578
1770645328.1125116,idle,0.0,0.0,0.0,0.0,141.78321838378906,104.40922546386719,-19.183427810668945,-0.17580857756646695,-0.003308712161375858,2.5324862789679,47.64275359016658,-122.13878609996648,140.6472930908203
1770645328.1739538,idle,0.0,0.0,0.0,0.0,141.41159057617188,104.66561126708984,-19.28923988342285,-0.0032778968274842428,-0.0039015298133428904,2.531892689363462,47.642750676830715,-122.13878312968501,140.83042907714844
1770645328.2353528,idle,0.0,0.0,0.0,0.0,141.12124633789062,104.8659439086914,-19.354732513427734,0.1317080391237467,-0.004221101574423376,2.531368640430305,47.64274766386318,-122.13878005644682,140.9966278076172
1770645328.2988315,idle,0.0,0.0,0.0,0.0,140.76983642578125,105.10851287841797,-19.416732788085938,0.2871466136214138,-0.0044634428778343,2.530704833890138,47.642744632923794,-122.13877696441887,141.13131713867188
1770645328.361781,idle,0.0,0.0,0.0,0.0,140.46206665039062,105.32108306884766,-19.480104446411133,0.38173305483939424,-0.004514596163686148,2.530274767004233,47.6427415849721,-122.13877385421144,141.2398223876953
1770645328.4244194,idle,0.0,0.0,0.0,0.0,140.14479064941406,105.54036712646484,-19.571292877197266,0.4499519326776369,-0.0044219179519072475,2.5299581308107784,47.64273853345658,-122.13877073861843,141.32632446289062
1770645328.4856584,idle,0.0,0.0,0.0,0.0,139.8788604736328,105.7242660522461,-19.672571182250977,0.49039686206876676,-0.0042519448696615395,2.5297733202029526,47.64273549841365,-122.13876763936815,141.3928680419922
1770645328.550075,idle,0.0,0.0,0.0,0.0,139.613037109375,105.90818786621094,-19.802513122558594,0.5194777261650376,-0.004013885902910114,2.529643760979639,47.642732527874315,-122.13876460469093,141.4517059326172
1770645328.611304,idle,0.0,0.0,0.0,0.0,139.39349365234375,106.06014251708984,-19.929611206054688,0.5348810325100497,-0.003773184405796658,2.529579972793221,47.64272971680229,-122.13876173074338,141.52964782714844
1770645328.684719,idle,0.0,0.0,0.0,0.0,139.16233825683594,106.22014617919922,-20.074848175048828,0.532409212943274,-0.0034695312874128913,2.529595754101558,47.64272628512647,-122.13875822000004,141.6641845703125
1770645328.752245,idle,0.0,0.0,0.0,0.0,138.95899963378906,106.36090850830078,-20.205677032470703,0.5168894448418094,-0.0031840645222120014,2.5296592498722834,47.64272397578974,-122.138755855855,141.786376953125
1770645328.8142495,idle,0.0,0.0,0.0,0.0,138.76217651367188,106.49712371826172,-20.329425811767578,0.4923616877827658,-0.0029087063866915217,2.529747152835679,47.64272187971958,-122.13875370939714,141.9193115234375
1770645328.8772016,idle,0.0,0.0,0.0,0.0,138.58729553222656,106.61817932128906,-20.433460235595703,0.46441872010995144,-0.0026711584649044638,2.5298373092407482,47.64271995890301,-122.13875174244805,142.05252075195312
1770645328.9393046,idle,0.0,0.0,0.0,0.0,138.4459686279297,106.71598052978516,-20.511783599853516,0.4385343864110903,-0.002485772134582309,2.5299140108073077,47.64271818520742,-122.13874992535895,142.1793975830078
1770645329.0007012,idle,0.0,0.0,0.0,0.0,138.29299926757812,106.82186126708984,-20.58967399597168,0.40790451077654516,-0.002291379819241238,2.5299962019033995,47.642716535989265,-122.13874823660407,142.2958221435547
1770645329.0647202,down,0.0,0.0,50,0.0,138.169677734375,106.90724182128906,-20.646678924560547,0.38164997248861093,-0.0021385240056717137,2.5300605648580174,47.64271499752507,-122.13874666105471,142.3997802734375
1770645329.1264472,down,0.0,0.0,50,0.0,138.03036499023438,107.003662109375,-20.702362060546875,0.4308376996488944,-0.00645232073736426,2.529827742808592,47.64271356034549,-122.13874518936973,142.4906768798828
1770645329.1928504,down,0.0,0.0,50,0.0,137.9217529296875,107.07888793945312,-20.730655670166016,0.47296694259729677,-0.021532691573135743,2.5292772561433265,47.64271221841196,-122.13874381515265,142.56881713867188
1770645329.2535057,down,0.0,0.0,50,0.0,137.80392456054688,107.16104125976562,-20.74169921875,0.5080133712659967,-0.0809957704059281,2.5277248667133363,47.64271096733266,-122.13874253373321,142.63504028320312
1770645329.3272655,down,0.0,0.0,50,0.0,137.70535278320312,107.23165893554688,-20.731369018554688,0.5288201936942662,-0.2250390358238186,2.5246386999836954,47.64270980216688,-122.13874134054257,142.6900634765625
1770645329.3931694,down,0.0,0.0,50,0.0,137.59190368652344,107.32057189941406,-20.688398361206055,0.545668244017829,-0.3669610556026725,2.519397992168561,47.64270870438866,-122.13874021588207,142.7273712158203
1770645329.4558783,down,0.0,0.0,50,0.0,137.51071166992188,107.3957290649414,-20.62526512145996,0.5543645996147989,-0.44128582471921507,2.515657740487906,47.642707673586905,-122.13873915558798,142.7434844970703
1770645329.5191832,down,0.0,0.0,50,0.0,137.44390869140625,107.4722900390625,-20.53704833984375,0.5600176620859223,-0.4887847103270487,2.5128607335186905,47.64270672019161,-122.13873815570017,142.73826599121094
1770645329.5812724,down,0.0,0.0,50,0.0,137.40054321289062,107.53663635253906,-20.445966720581055,0.5631732645382419,-0.5144847778018713,2.5111908353138133,47.64270585916133,-122.13873719428665,142.71141052246094
1770645329.6427288,down,0.0,0.0,50,0.0,137.3615264892578,107.61779022216797,-20.31136131286621,0.5658407729458963,-0.5353269349326508,2.509738616356814,47.64270510490566,-122.13873624261261,142.66241455078125
1770645329.7053266,down,0.0,0.0,50,0.0,137.33963012695312,107.69429779052734,-20.16669273376465,0.5674889817276566,-0.5475692246088072,2.5088365184342347,47.64270446607038,-122.13873528097999,142.5907745361328
1770645329.7662776,down,0.0,0.0,50,0.0,137.33070373535156,107.78569793701172,-19.974056243896484,0.5687725289250785,-0.5565918060327059,2.5081418936623523,47.64270394855657,-122.1387342967982,142.49612426757812
1770645329.829379,down,0.0,0.0,50,0.0,137.3372344970703,107.86832427978516,-19.78375244140625,0.5695276388866002,-0.561590265869278,2.507747000983173,47.64270355606958,-122.13873328153821,142.37820434570312
1770645329.8930957,down,0.0,0.0,50,0.0,137.35716247558594,107.95390319824219,-19.57233238220215,0.570051981262247,-0.5648789784117918,2.5074844170945787,47.64270329107962,-122.13873223012314,142.23690795898438
1770645329.957798,down,0.0,0.0,50,0.0,137.39471435546875,108.05149841308594,-19.31549644470215,0.5704459503216524,-0.5672133412252768,2.507298719388909,47.64270315550799,-122.13873113910077,142.07217407226562
1770645330.0160804,idle,0.0,0.0,0.0,0.0,137.4431610107422,108.14351654052734,-19.06008529663086,0.5706884974646494,-0.568575428080625,2.5071937390548413,47.642703151138726,-122.13873000623722,141.884033203125
1770645330.0784602,idle,0.0,0.0,0.0,0.0,137.50779724121094,108.23920440673828,-18.786731719970703,0.5090430731227765,-0.4675761034227269,2.5483455703567306,47.64270327906971,-122.13872882970489,141.6725616455078
1770645330.140738,idle,0.0,0.0,0.0,0.0,137.60162353515625,108.34092712402344,-18.516630172729492,0.3678810709094264,-0.28889246195137025,2.612652169880198,47.642703540673295,-122.13872761001137,141.4378662109375
1770645330.2026398,idle,0.0,0.0,0.0,0.0,137.72247314453125,108.4469985961914,-18.265621185302734,0.22157952304981063,-0.12791544516277087,2.6486437111102448,47.64270393691011,-122.13872634543054,141.18008422851562
1770645330.2654884,idle,0.0,0.0,0.0,0.0,137.86663818359375,108.5589599609375,-18.028966903686523,0.07577728605098476,0.025139026100200492,2.6613647770536946,47.64270447258332,-122.13872503291638,140.89981079101562
1770645330.326175,idle,0.0,0.0,0.0,0.0,138.0154266357422,108.66737365722656,-17.819652557373047,-0.0077556321019061495,0.11125573177245918,2.660815977407632,47.6427052465002,-122.13872364424283,140.61196899414062
1770645330.3884697,idle,0.0,0.0,0.0,0.0,138.15399169921875,108.76466369628906,-17.647825241088867,-0.05215250850666006,0.15456306859509927,2.6591250835838673,47.64270631423692,-122.13872217646936,140.3409423828125
1770645330.4518423,down,0.0,0.0,50,0.0,138.30438232421875,108.86781311035156,-17.483009338378906,-0.07932006729417267,0.17808705435312802,2.6584806089328463,47.64270757794244,-122.13872068270341,140.0963134765625
1770645330.5126734,down,0.0,0.0,50,0.0,138.41445922851562,108.94231414794922,-17.37200355529785,-0.14701175252275323,0.2514041496158806,2.646270272480654,47.64270846697913,-122.13871970171935,139.94825744628906
1770645330.5751464,down,0.0,0.0,50,0.0,138.53634643554688,109.02519226074219,-17.23297882080078,-0.2896069816631232,0.37086821536877557,2.6034218260944697,47.642709799844084,-122.13871828827564,139.7501983642578
1770645330.63793,down,0.0,0.0,50,0.0,138.6482391357422,109.10380554199219,-17.077138900756836,-0.38162993512750576,0.450653467734893,2.565538589913826,47.64271108275031,-122.13871696936859,139.58175659179688
1770645330.7006798,down,0.0,0.0,50,0.0,138.74278259277344,109.17440032958984,-16.912248611450195,-0.4399278721167608,0.5003432659516154,2.5368361450002395,47.64271228495708,-122.13871575708154,139.44198608398438
1770645330.7648509,down,0.0,0.0,50,0.0,138.8421630859375,109.25670623779297,-16.682376861572266,-0.4876540221671496,0.5379330661155105,2.510609404796899,47.64271341552567,-122.13871462551825,139.3103485107422
1770645330.826528,down,0.0,0.0,50,0.0,138.8997344970703,109.31195831298828,-16.49993133544922,-0.5107101474034211,0.553687707272589,2.4971810977013877,47.64271447281349,-122.13871354878215,139.1634521484375
1770645330.8883684,down,0.0,0.0,50,0.0,138.95352172851562,109.37508392333984,-16.257192611694336,-0.5304178760111431,0.5648764599556124,2.4854541346292502,47.642715426079945,-122.13871253144268,138.99928283691406
1770645330.9507043,down,0.0,0.0,50,0.0,138.98744201660156,109.43098449707031,-16.00493049621582,-0.5432383072185377,0.5704002963820545,2.477810625496961,47.64271625487695,-122.13871157593705,138.81695556640625
1770645331.013373,down,0.0,0.0,50,0.0,139.00369262695312,109.48038482666016,-15.74584674835205,-0.5517214621354061,0.572915420194125,2.47282181287222,47.642716945343736,-122.13871068206242,138.6156768798828
1770645331.0750196,down,0.0,0.0,50,0.0,139.00411987304688,109.52619171142578,-15.468323707580566,-0.5576701496808099,0.5739078964946899,2.4694098259897617,47.64271748938342,-122.13870984819431,138.3948516845703
1770645331.1376057,down,0.0,0.0,50,0.0,138.98741149902344,109.57047271728516,-15.157062530517578,-0.5620067984704017,0.5740716778717087,2.467010167424765,47.6427178824672,-122.13870907209902,138.1540985107422
1770645331.2008522,down,0.0,0.0,50,0.0,138.95314025878906,109.61094665527344,-14.825485229492188,-0.564983048666486,0.5738055397690668,2.4654399608213953,47.642718121164194,-122.13870835174588,137.89317321777344
1770645331.2651126,down,0.0,0.0,50,0.0,138.89532470703125,109.65095520019531,-14.439092636108398,-0.5671763339664704,0.5733326757853016,2.4643536875208523,47.64271820382753,-122.13870768540886,137.6119384765625
1770645331.3255844,down,0.0,0.0,50,0.0,138.83155822753906,109.68063354492188,-14.10165023803711,-0.5684091942400556,0.5729232172094176,2.46379003132583,47.6427181290848,-122.13870707136186,137.31036376953125
1770645331.3865247,down,0.0,0.0,50,0.0,138.73963928222656,109.71121215820312,-13.690401077270508,-0.5693880246292242,0.572494856636951,2.4633827514841276,47.64271789611256,-122.1387065085896,136.9884490966797
1770645331.4488974,down,0.0,0.0,50,0.0,138.63922119140625,109.73548889160156,-13.297524452209473,-0.5699889341558574,0.5721692592450996,2.4631647287814147,47.642717504773536,-122.13870599638135,136.64625549316406
1770645331.5126162,down,0.0,0.0,50,0.0,138.51651000976562,109.75739288330078,-12.86562442779541,-0.5704171766006846,0.57189594885969,2.4630361065838144,47.64271695424422,-122.13870553382334,136.28384399414062
1770645331.5751748,down,0.0,0.0,50,0.0,138.39027404785156,109.77403259277344,-12.457852363586426,-0.5706794992139748,0.5717039766338103,2.4629749435744546,47.642716244661834,-122.13870512071254,135.9013214111328
1770645331.6378505,idle,0.0,0.0,0.0,0.0,138.2339324951172,109.78890991210938,-11.988472938537598,-0.5708756578673047,0.5715438166472897,2.462947364273095,47.64271537602629,-122.13870475674433,135.49876403808594
1770645331.7006006,idle,0.0,0.0,0.0,0.0,138.05740356445312,109.79966735839844,-11.502446174621582,-0.509106249749608,0.46963444942703364,2.504433136032408,47.6427143482003,-122.13870444191879,135.0762939453125
1770645331.7623127,idle,0.0,0.0,0.0,0.0,137.84585571289062,109.80419921875,-11.024619102478027,-0.36086996018908585,0.28222251514881785,2.571500540097511,47.64271316145828,-122.13870417603289,134.63404846191406
1770645331.8247926,idle,0.0,0.0,0.0,0.0,137.60159301757812,109.8045654296875,-10.57614517211914,-0.20702716009359315,0.11416423511772503,2.607657991077762,47.64271181580017,-122.13870395918813,134.172119140625
1770645331.8882666,idle,0.0,0.0,0.0,0.0,137.3385467529297,109.80501556396484,-10.166089057922363,-0.050026880870445614,-0.021580118029012954,2.618936693809465,47.64271030779488,-122.13870379229863,133.69110107421875
1770645331.9515622,idle,0.0,0.0,0.0,0.0,137.08494567871094,109.80818939208984,-9.813495635986328,0.09611951809197491,-0.08225496974227231,2.6159499474753125,47.64270853602152,-122.1387036998406,133.20648193359375
1770645332.0134032,idle,0.0,0.0,0.0,0.0,136.8275909423828,109.81339263916016,-9.48249626159668,0.17723082095151707,-0.11102671881950565,2.6127521655003485,47.64270643926706,-122.1387036798928,132.7452850341797
1770645332.0740097,idle,0.0,0.0,0.0,0.0,136.5753631591797,109.81952667236328,-9.177630424499512,0.21320279196805,-0.12213797777166387,2.6124715455595013,47.642704120318854,-122.13870368107868,132.32022094726562
1770645332.1376386,idle,0.0,0.0,0.0,0.0,136.35377502441406,109.82530975341797,-8.92386245727539,0.22504735114776234,-0.12403522760346186,2.6139741701475314,47.64270172231371,-122.13870365140933,131.93507385253906
1770645332.201657,idle,0.0,0.0,0.0,0.0,136.1512451171875,109.83075714111328,-8.703873634338379,0.2260620607211323,-0.1218828727651847,2.6161883977961375,47.642699370686024,-122.1387035880385,131.5908660888672
1770645332.2641075,idle,0.0,0.0,0.0,0.0,135.97561645507812,109.83549499511719,-8.523776054382324,0.22175439162207736,-0.11799462556892118,2.6184655080130774,47.64269714915099,-122.13870351198126,131.2862091064453
1770645332.3250427,idle,0.0,0.0,0.0,0.0,135.8085174560547,109.83995819091797,-8.363856315612793,0.21423184580010815,-0.11296287074134168,2.6207913632770463,47.64269509092059,-122.13870343379577,131.0189208984375
1770645332.3874283,idle,0.0,0.0,0.0,0.0,135.65138244628906,109.84407806396484,-8.226873397827148,0.20453728543881872,-0.10718910764865863,2.6230454016468148,47.64269320450415,-122.13870335937024,130.7863311767578
1770645332.4491055,idle,0.0,0.0,0.0,0.0,135.529541015625,109.84718322753906,-8.132774353027344,0.19533368422817587,-0.10201403154220541,2.6248140138002247,47.64269148702024,-122.13870329083638,130.5861358642578
1770645332.511441,idle,0.0,0.0,0.0,0.0,135.40347290039062,109.85030364990234,-8.05101203918457,0.18415714895092797,-0.09593989554677898,2.6266556782024604,47.64269043278711,-122.13870324880378,130.46971130371094
1770645332.5749938,idle,0.0,0.0,0.0,0.0,135.29730224609375,109.85283660888672,-7.999616622924805,0.17322656291661026,-0.0901336660157455,2.6282190802134844,47.64268853030623,-122.13870317428595,130.275634765625
1770645332.6361375,idle,0.0,0.0,0.0,0.0,135.21229553222656,109.85478210449219,-7.975244998931885,0.16325446594561555,-0.08491012159956762,2.6294844323908095,47.642687676706394,-122.13870314159766,130.19725036621094
1770645332.6998262,idle,0.0,0.0,0.0,0.0,135.1261444091797,109.8566665649414,-7.973141193389893,0.1517141805207494,-0.07892120653787646,2.630789831184262,47.642686510483585,-122.13870309805003,130.1021728515625
1770645332.7619958,idle,0.0,0.0,0.0,0.0,135.05508422851562,109.8581314086914,-7.995450973510742,0.14077674788376787,-0.07328274955066305,2.631892737963842,47.64268547380757,-122.13870306049537,130.03347778320312
1770645332.8238966,idle,0.0,0.0,0.0,0.0,134.99765014648438,109.85926818847656,-8.024396896362305,0.13102326747251355,-0.06827388014109126,2.6327785094141443,47.642684558032485,-122.13870302862921,129.9906768798828
1770645332.8866482,idle,0.0,0.0,0.0,0.0,134.93978881835938,109.86036682128906,-8.056875228881836,0.12055061525361209,-0.06290759342695423,2.6336395309075087,47.64268375492419,-122.1387030018425,129.9734649658203
1770645332.948082,idle,0.0,0.0,0.0,0.0,134.88461303710938,109.86137390136719,-8.088668823242188,0.11008129571206009,-0.0575466540564674,2.6344153972588553,47.64268305707192,-122.13870297983085,129.98178100585938
1770645333.010964,idle,0.0,0.0,0.0,0.0,134.83880615234375,109.86215209960938,-8.115099906921387,0.10110520527616264,-0.05294684078523055,2.635017374363652,47.642682448420025,-122.13870296167953,130.009765625
1770645333.0738497,idle,0.0,0.0,0.0,0.0,134.79281616210938,109.86295318603516,-8.1415376663208,0.09188437818738592,-0.048213881960729454,2.6355776787168064,47.6426819013867,-122.13870294606593,130.04249572753906
1770645333.1351428,down,0.0,0.0,50,0.0,134.75466918945312,109.86357116699219,-8.163382530212402,0.08411381633454883,-0.04421591648234251,2.636005366241411,47.64268140348448,-122.1387029324814,130.07412719726562
1770645333.197592,down,0.0,0.0,50,0.0,134.7197265625,109.86417388916016,-8.18193531036377,0.16503384429017134,-0.10567431549176982,2.6301231000352563,47.64268094881242,-122.13870292031659,130.1033172607422
1770645333.260845,down,0.0,0.0,50,0.0,134.68850708007812,109.86503601074219,-8.186249732971191,0.2982579342509307,-0.2598566777978719,2.6070613736984036,47.642680533665136,-122.13870290967311,130.12991333007812
1770645333.3228662,down,0.0,0.0,50,0.0,134.66079711914062,109.8676528930664,-8.16796875,0.3963334071855173,-0.3841416210874938,2.5756540008593163,47.64268015488617,-122.13870290044954,130.15406799316406
1770645333.385037,down,0.0,0.0,50,0.0,134.6461639404297,109.87224578857422,-8.130762100219727,0.451007253841681,-0.4542778765729479,2.5520145041356197,47.642679809319006,-122.13870289193528,130.1759490966797
1770645333.4479454,down,0.0,0.0,50,0.0,134.64181518554688,109.8798828125,-8.069480895996094,0.48947808058304304,-0.5019586389199561,2.532591641748926,47.64267949559251,-122.13870288291045,130.18902587890625
1770645333.510802,down,0.0,0.0,50,0.0,134.64968872070312,109.89067077636719,-7.984833717346191,0.5153611507612674,-0.5316197206048392,2.5183051857703873,47.64267923305905,-122.1387028623047,130.18235778808594
1770645333.574971,down,0.0,0.0,50,0.0,134.66912841796875,109.9040298461914,-7.882137775421143,0.532268172417135,-0.5489040411136308,2.5085474566582353,47.64267904889165,-122.13870281508977,130.15435791015625
1770645333.6367862,down,0.0,0.0,50,0.0,134.70437622070312,109.92220306396484,-7.744054317474365,0.545012351633072,-0.5600978838403937,2.5010696678523794,47.642678960245036,-122.1387027323299,130.10400390625
1770645333.6997924,down,0.0,0.0,50,0.0,134.75196838378906,109.94287109375,-7.587593078613281,0.5532879883676675,-0.5660712420543704,2.496229833339223,47.64267897782376,-122.13870260884637,130.03054809570312
1770645333.7626967,down,0.0,0.0,50,0.0,134.81011962890625,109.96568298339844,-7.4161810874938965,0.5587530196835936,-0.5691971664318403,2.493090979966043,47.64267910876425,-122.13870244250663,129.93348693847656
1770645333.8238075,down,0.0,0.0,50,0.0,134.88095092773438,109.99139404296875,-7.222951889038086,0.562577016292848,-0.57084025704534,2.4909564893698497,47.64267935704638,-122.13870223138127,129.8125457763672
1770645333.8995237,down,0.0,0.0,50,0.0,134.96905517578125,110.02159118652344,-6.996665954589844,0.5653589584496835,-0.5716460299976447,2.4894652896404206,47.642679726101164,-122.13870197709481,129.66757202148438
1770645333.9648507,down,0.0,0.0,50,0.0,135.10862731933594,110.0668716430664,-6.657881259918213,0.5677538464246643,-0.5719679605086929,2.488259629918715,47.642680411364516,-122.13870156905624,129.436767578125
1770645334.0298104,down,0.0,0.0,50,0.0,135.22393798828125,110.10271453857422,-6.390130996704102,0.5688524903631749,-0.5719506910367541,2.487751553218847,47.64268107123409,-122.13870121270628,129.235595703125
1770645334.0912995,down,0.0,0.0,50,0.0,135.3455810546875,110.13947296142578,-6.116031169891357,0.5695813221302493,-0.5718587942457857,2.487442656250905,47.64268185764029,-122.13870081278887,129.0104522705078
1770645334.1563356,down,0.0,0.0,50,0.0,135.51617431640625,110.18966674804688,-5.742526054382324,0.5701992782236763,-0.57171016908883,2.4872124426517597,47.64268277168104,-122.13870036991318,128.76145935058594
1770645334.2179372,down,0.0,0.0,50,0.0,135.66473388671875,110.2323989868164,-5.425418376922607,0.5705238698358922,-0.5715962251706859,2.4871118618555617,47.6426838144542,-122.13869988418075,128.48875427246094
1770645334.2806587,down,0.0,0.0,50,0.0,135.860595703125,110.28766632080078,-5.016460418701172,0.570786521420329,-0.5714777970966037,2.4870484864629185,47.64268498664598,-122.13869935559154,128.19248962402344
1770645334.3448985,down,0.0,0.0,50,0.0,136.03570556640625,110.33622741699219,-4.658080101013184,0.5709307161657223,-0.571399665195782,2.487027968465561,47.642686288668095,-122.1386987841456,127.87287139892578
1770645334.4061885,idle,0.0,0.0,0.0,0.0,136.23306274414062,110.39025115966797,-4.2609429359436035,0.5710323695907865,-0.5713356845354883,2.487023295167543,47.64268772189289,-122.13869816994445,127.53007507324219
1770645334.4680576,idle,0.0,0.0,0.0,0.0,136.46824645996094,110.45362854003906,-3.803574323654175,0.5091840497372658,-0.46941539614241534,2.5285170946940942,47.642689286320376,-122.13869751288652,127.16429901123047
1770645334.5301337,idle,0.0,0.0,0.0,0.0,136.7124481201172,110.51717376708984,-3.3915963172912598,0.3681633415760947,-0.29064752858256043,2.5930989840192598,47.64269040265037,-122.138697050813,126.90777587890625
1770645334.5999804,idle,0.0,0.0,0.0,0.0,136.99896240234375,110.5883560180664,-2.98330020904541,0.21450891352765217,-0.1217705011471838,2.6305294269553694,47.642692812077094,-122.13869606877903,126.36463165283203
1770645334.6676326,idle,0.0,0.0,0.0,0.0,137.36282348632812,110.67304229736328,-2.543180227279663,0.027578715420423727,0.06470016115356693,2.641739312309254,47.64269478095417,-122.13869527969875,125.93194580078125
1770645334.7299595,idle,0.0,0.0,0.0,0.0,137.68399047851562,110.74226379394531,-2.2002971172332764,-0.12514399640418697,0.15287126277661287,2.630593151203405,47.64269700317106,-122.13869441435766,125.4954605102539
1770645334.7945929,idle,0.0,0.0,0.0,0.0,137.96359252929688,110.79977416992188,-1.9241232872009277,-0.1923999767326717,0.18788984846149775,2.623906882607204,47.64269952250167,-122.13869347682162,125.08016204833984
1770645334.8556542,idle,0.0,0.0,0.0,0.0,138.23782348632812,110.85482025146484,-1.6700150966644287,-0.2239366677851417,0.20146190066349404,2.621897476774507,47.64270223780065,-122.13869252080812,124.69781494140625
1770645334.9192061,idle,0.0,0.0,0.0,0.0,138.50152587890625,110.90706634521484,-1.4404197931289673,-0.23530504827130838,0.2029944413621837,2.6230763673764343,47.64270501375195,-122.13869160805531,124.35346984863281
1770645334.9825945,down,0.0,0.0,50,0.0,138.7201385498047,110.95016479492188,-1.2618905305862427,-0.2357488550170256,0.19888758345552152,2.6255154278348494,47.64270771819663,-122.1386907704488,124.04669189453125
1770645335.045627,down,0.0,0.0,50,0.0,138.95030212402344,110.99543762207031,-1.080047607421875,-0.3115156683221996,0.2963045915996633,2.6080492626517797,47.64271026494974,-122.13869000717874,123.77713012695312
1770645335.1087148,idle,0.0,0.0,0.0,0.0,139.13841247558594,111.03195190429688,-0.9138479232788086,-0.3931715256954261,0.39377778251747203,2.580149735452216,47.642712619290506,-122.138689313575,123.54287719726562
1770645335.16901,idle,0.0,0.0,0.0,0.0,139.30381774902344,111.0631103515625,-0.7460955381393433,-0.3915011360452564,0.36832677673101666,2.583415913201697,47.64271477367127,-122.1386886840529,123.34135437011719
1770645335.230338,idle,0.0,0.0,0.0,0.0,139.46250915527344,111.091796875,-0.5678269267082214,-0.2882647371651605,0.24941980751114073,2.6218483449552883,47.64271673440545,-122.13868811272249,123.16934204101562
1770645335.295366,idle,0.0,0.0,0.0,0.0,139.60841369628906,111.11727142333984,-0.3985444903373718,-0.22465989496305125,0.1835550616753943,2.640006825160029,47.64271856531311,-122.13868758211203,123.00111389160156
1770645335.3561993,idle,0.0,0.0,0.0,0.0,139.70616149902344,111.13396453857422,-0.2877497673034668,-0.19139382233599087,0.15204418759821148,2.648193605181814,47.642720278886195,-122.13868709627869,122.8198013305664
1770645335.4194326,idle,0.0,0.0,0.0,0.0,139.74916076660156,111.14122772216797,-0.24207724630832672,-0.00018429757453200312,0.00011804662743235228,2.6526441812825556,47.64272179703497,-122.13868668386007,122.63627624511719
1770645335.4820077,idle,0.0,0.0,0.0,0.0,139.74916076660156,111.14122772216797,-0.253505676984787,-6.496905952064318e-05,4.246886395848809e-05,2.6525954127743705,47.64272308366204,-122.1386863470957,122.47102355957031
1770645335.5447564,idle,0.0,0.0,0.0,0.0,139.74916076660156,111.14122772216797,-0.2690022885799408,-5.960464146819331e-07,-6.924218083764719e-06,2.6525578649499213,47.642724176643206,-122.1386860685221,122.33112335205078
1770645335.6068869,idle,0.0,0.0,0.0,0.0,139.74916076660156,111.14122772216797,-0.2847723662853241,4.1365616439575086e-05,-3.728424610193058e-05,2.6525282653930433,47.64272511371829,-122.1386858340252,122.2175521850586
