VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1770396972459	-333.992	126.978	-46.56	0.895175	0.423002	-0.0267844	-0.137892	img_Drone1__0_1770396973041301600.png
Drone1	1770396972516	-333.735	127.244	-45.8018	0.888475	0.435971	-0.0347364	-0.139051	img_Drone1__0_1770396973099040500.png
Drone1	1770396972564	-333.517	127.47	-45.1447	0.88264	0.446809	-0.0414111	-0.139975	img_Drone1__0_1770396973147187600.png
Drone1	1770396972618	-333.273	127.725	-44.3848	0.875867	0.458909	-0.0488948	-0.140956	img_Drone1__0_1770396973198541200.png
Drone1	1770396972660	-333.083	127.925	-43.7785	0.870448	0.468249	-0.0546956	-0.141676	img_Drone1__0_1770396973243149900.png
Drone1	1770396972723	-332.798	128.225	-42.8439	0.862071	0.482142	-0.0633623	-0.142684	img_Drone1__0_1770396973305518700.png
Drone1	1770396972774	-332.568	128.469	-42.0651	0.855073	0.493281	-0.070346	-0.143438	img_Drone1__0_1770396973355201300.png
Drone1	1770396972813	-332.392	128.655	-41.456	0.849594	0.501734	-0.0756661	-0.143975	img_Drone1__0_1770396973396833600.png
Drone1	1770396972870	-332.135	128.926	-40.5448	0.841385	0.513981	-0.0834082	-0.1447	img_Drone1__0_1770396973452779300.png
Drone1	1770396972924	-331.892	129.182	-39.6585	0.833391	0.525465	-0.0907045	-0.14532	img_Drone1__0_1770396973506316900.png
Drone1	1770396972981	-331.637	129.45	-38.6987	0.824727	0.537459	-0.0983636	-0.145902	img_Drone1__0_1770396973562935100.png
Drone1	1770396973020	-331.463	129.633	-38.0277	0.818666	0.545588	-0.103578	-0.146257	img_Drone1__0_1770396973602798400.png
Drone1	1770396973071	-331.235	129.87	-37.133	0.810579	0.556121	-0.110363	-0.146669	img_Drone1__0_1770396973655244500.png
Drone1	1770396973128	-330.982	130.133	-36.1099	0.801326	0.567759	-0.1179	-0.147058	img_Drone1__0_1770396973712592800.png
Drone1	1770396973179	-330.757	130.366	-35.1742	0.792858	0.57805	-0.124601	-0.147342	img_Drone1__0_1770396973762547800.png
Drone1	1770396973233	-330.519	130.611	-34.1628	0.783699	0.588818	-0.13165	-0.147575	img_Drone1__0_1770396973812719700.png
Drone1	1770396973275	-330.334	130.8	-33.3616	0.776439	0.5971	-0.137098	-0.147708	img_Drone1__0_1770396973858349900.png
Drone1	1770396973329	-330.098	131.041	-32.3131	0.766934	0.607626	-0.144059	-0.147817	img_Drone1__0_1770396973911584000.png
Drone1	1770396973383	-329.862	131.279	-31.2441	0.757236	0.618014	-0.150967	-0.147856	img_Drone1__0_1770396973967256800.png
Drone1	1770396973428	-329.666	131.476	-30.3378	0.749011	0.626561	-0.156684	-0.147834	img_Drone1__0_1770396974011223200.png
Drone1	1770396973485	-329.42	131.721	-29.1697	0.738405	0.637243	-0.16387	-0.147735	img_Drone1__0_1770396974068164100.png
Drone1	1770396973536	-329.201	131.937	-28.1057	0.728742	0.646662	-0.170246	-0.147578	img_Drone1__0_1770396974118620900.png
Drone1	1770396973578	-329.022	132.112	-27.2162	0.720663	0.654318	-0.175458	-0.1474	img_Drone1__0_1770396974163209100.png
Drone1	1770396973632	-328.794	132.331	-26.0553	0.710116	0.664027	-0.182107	-0.147108	img_Drone1__0_1770396974216027200.png
Drone1	1770396973683	-328.582	132.531	-24.9412	0.699992	0.673055	-0.188331	-0.146764	img_Drone1__0_1770396974266449600.png
Drone1	1770396973734	-328.373	132.724	-23.8102	0.689713	0.681943	-0.194499	-0.146354	img_Drone1__0_1770396974317404100.png
Drone1	1770396973788	-328.156	132.92	-22.5947	0.678663	0.691199	-0.200969	-0.145849	img_Drone1__0_1770396974372286300.png
Drone1	1770396973836	-327.968	133.083	-21.4991	0.668699	0.699291	-0.206665	-0.145337	img_Drone1__0_1770396974420443500.png
Drone1	1770396973893	-327.751	133.265	-20.1804	0.656697	0.708732	-0.213362	-0.144653	img_Drone1__0_1770396974475843200.png
Drone1	1770396973941	-327.575	133.406	-19.0556	0.646449	0.716539	-0.218942	-0.144012	img_Drone1__0_1770396974523232100.png
Drone1	1770396973995	-327.384	133.549	-17.7753	0.634769	0.725163	-0.225156	-0.14322	img_Drone1__0_1770396974578230000.png
Drone1	1770396974040	-327.233	133.655	-16.697	0.624916	0.732219	-0.23028	-0.142502	img_Drone1__0_1770396974623573300.png
Drone1	1770396974088	-327.079	133.754	-15.5363	0.614289	0.739612	-0.235692	-0.141678	img_Drone1__0_1770396974673267700.png
Drone1	1770396974145	-326.907	133.851	-14.1447	0.601513	0.748213	-0.242044	-0.140621	img_Drone1__0_1770396974729064900.png
Drone1	1770396974193	-326.773	133.914	-12.9629	0.590626	0.755303	-0.247329	-0.139665	img_Drone1__0_1770396974777140400.png
Drone1	1770396974247	-326.635	133.964	-11.6236	0.578241	0.76311	-0.253205	-0.138518	img_Drone1__0_1770396974831040100.png
Drone1	1770396974301	-326.549	133.984	-10.7069	0.565851	0.770733	-0.258585	-0.137543	img_Drone1__0_1770396974883510600.png
Drone1	1770396974346	-326.555	133.983	-10.7868	0.544304	0.785194	-0.259166	-0.141551	img_Drone1__0_1770396974932154300.png
Drone1	1770396974403	-326.547	133.981	-10.7459	0.502265	0.811642	-0.256325	-0.15253	img_Drone1__0_1770396974989047700.png
Drone1	1770396974451	-326.55	133.98	-10.7698	0.465774	0.832172	-0.252665	-0.163416	img_Drone1__0_1770396975039365500.png
Drone1	1770396974499	-326.548	133.978	-10.754	0.440625	0.845119	-0.253045	-0.166111	img_Drone1__0_1770396975084042700.png
Drone1	1770396974553	-326.55	133.979	-10.7623	0.423291	0.853674	-0.256872	-0.161501	img_Drone1__0_1770396975139516000.png
Drone1	1770396974601	-326.548	133.976	-10.743	0.413074	0.858624	-0.261489	-0.154135	img_Drone1__0_1770396975187023800.png
Drone1	1770396974655	-326.548	133.975	-10.7347	0.405499	0.862218	-0.26673	-0.144933	img_Drone1__0_1770396975240820500.png
Drone1	1770396974709	-326.548	133.975	-10.7347	0.400362	0.864561	-0.271647	-0.135842	img_Drone1__0_1770396975296591200.png
Drone1	1770396974757	-326.547	133.974	-10.7271	0.396928	0.866036	-0.275718	-0.128098	img_Drone1__0_1770396975343910700.png
Drone1	1770396974805	-326.547	133.973	-10.7278	0.393887	0.867283	-0.278788	-0.122276	img_Drone1__0_1770396975393464100.png
Drone1	1770396974856	-326.544	133.965	-10.7255	0.389969	0.868917	-0.28027	-0.11982	img_Drone1__0_1770396975442605200.png
Drone1	1770396974913	-326.54	133.953	-10.7202	0.386086	0.870534	-0.281153	-0.118584	img_Drone1__0_1770396975498133300.png
Drone1	1770396974958	-326.539	133.952	-10.7215	0.384058	0.871382	-0.281249	-0.11871	img_Drone1__0_1770396975546647600.png
Drone1	1770396975015	-326.535	133.941	-10.7175	0.381503	0.872455	-0.28093	-0.119814	img_Drone1__0_1770396975602565900.png
Drone1	1770396975060	-326.534	133.937	-10.7166	0.380047	0.873069	-0.28046	-0.121068	img_Drone1__0_1770396975648149700.png
Drone1	1770396975114	-326.532	133.932	-10.7141	0.378669	0.873645	-0.279787	-0.122776	img_Drone1__0_1770396975701713100.png
Drone1	1770396975165	-326.532	133.932	-10.7116	0.37787	0.873948	-0.279855	-0.122924	img_Drone1__0_1770396975751072700.png
Drone1	1770396975213	-326.532	133.933	-10.7129	0.377266	0.874157	-0.280393	-0.122069	img_Drone1__0_1770396975800220800.png
Drone1	1770396975267	-326.532	133.932	-10.713	0.376623	0.874367	-0.281354	-0.120321	img_Drone1__0_1770396975854040700.png
Drone1	1770396975318	-326.531	133.93	-10.7132	0.376063	0.874552	-0.281602	-0.12015	img_Drone1__0_1770396975904863100.png
Drone1	1770396975363	-326.53	133.926	-10.7121	0.375689	0.874681	-0.281457	-0.120718	img_Drone1__0_1770396975950901300.png
Drone1	1770396975414	-326.53	133.926	-10.7117	0.375399	0.874782	-0.281155	-0.121591	img_Drone1__0_1770396976002921900.png
Drone1	1770396975474	-326.53	133.926	-10.7107	0.375089	0.874874	-0.281266	-0.121627	img_Drone1__0_1770396976060630300.png
Drone1	1770396975522	-326.53	133.926	-10.7101	0.374777	0.874968	-0.281752	-0.120785	img_Drone1__0_1770396976109593100.png
Drone1	1770396975573	-326.53	133.926	-10.7119	0.374448	0.875067	-0.282196	-0.120046	img_Drone1__0_1770396976161616100.png
Drone1	1770396975621	-326.529	133.923	-10.7111	0.374227	0.875133	-0.282098	-0.120488	img_Drone1__0_1770396976209488800.png
Drone1	1770396975672	-326.529	133.923	-10.7107	0.374093	0.875171	-0.281834	-0.12124	img_Drone1__0_1770396976259311000.png
Drone1	1770396975720	-326.529	133.923	-10.7099	0.373949	0.875211	-0.281873	-0.121311	img_Drone1__0_1770396976308074000.png
Drone1	1770396975780	-326.529	133.923	-10.707	0.373633	0.875308	-0.282428	-0.120286	img_Drone1__0_1770396976366141200.png
Drone1	1770396975831	-326.529	133.922	-10.7104	0.373395	0.87538	-0.282723	-0.11981	img_Drone1__0_1770396976417841000.png
Drone1	1770396975879	-326.529	133.921	-10.7101	0.373298	0.875404	-0.282555	-0.120329	img_Drone1__0_1770396976465450600.png
Drone1	1770396975939	-326.529	133.922	-10.7098	0.373247	0.875412	-0.282221	-0.121214	img_Drone1__0_1770396976519174200.png
Drone1	1770396975981	-326.529	133.922	-10.7092	0.373153	0.875437	-0.282272	-0.121198	img_Drone1__0_1770396976569129100.png
Drone1	1770396976029	-326.529	133.922	-10.7086	0.372954	0.875502	-0.282647	-0.120466	img_Drone1__0_1770396976617559800.png
Drone1	1770396976080	-326.529	133.922	-10.7106	0.37274	0.875571	-0.283031	-0.119724	img_Drone1__0_1770396976667341600.png
Drone1	1770396976134	-326.529	133.921	-10.7102	0.372682	0.875583	-0.282879	-0.120176	img_Drone1__0_1770396976719471400.png
Drone1	1770396976182	-326.528	133.92	-10.7084	0.372682	0.875576	-0.282611	-0.120853	img_Drone1__0_1770396976768741400.png
Drone1	1770396976233	-326.528	133.921	-10.7084	0.372587	0.875606	-0.282692	-0.120742	img_Drone1__0_1770396976821042700.png
Drone1	1770396976284	-326.528	133.92	-10.7087	0.372375	0.87568	-0.283144	-0.119797	img_Drone1__0_1770396976871658600.png
Drone1	1770396976341	-326.528	133.92	-10.7097	0.372326	0.875689	-0.283066	-0.120067	img_Drone1__0_1770396976924454500.png
Drone1	1770396976389	-326.528	133.92	-10.7089	0.372355	0.875672	-0.282791	-0.120747	img_Drone1__0_1770396976976793400.png
Drone1	1770396976440	-326.528	133.92	-10.7068	0.372299	0.875688	-0.282811	-0.120757	img_Drone1__0_1770396977026692100.png
Drone1	1770396976491	-326.528	133.92	-10.7053	0.372105	0.875758	-0.283251	-0.11981	img_Drone1__0_1770396977078178000.png
Drone1	1770396976542	-326.528	133.92	-10.7096	0.372034	0.875778	-0.283334	-0.119685	img_Drone1__0_1770396977130216900.png
Drone1	1770396976593	-326.528	133.92	-10.7095	0.372071	0.875759	-0.283112	-0.120238	img_Drone1__0_1770396977180077300.png
Drone1	1770396976641	-326.528	133.92	-10.7089	0.372116	0.875737	-0.282894	-0.120769	img_Drone1__0_1770396977229329500.png
Drone1	1770396976692	-326.528	133.92	-10.7081	0.372058	0.875755	-0.282979	-0.120615	img_Drone1__0_1770396977280708800.png
Drone1	1770396976746	-326.528	133.92	-10.7083	0.371869	0.875825	-0.283437	-0.119613	img_Drone1__0_1770396977332851800.png
Drone1	1770396976797	-326.528	133.92	-10.7096	0.371864	0.875821	-0.283373	-0.119809	img_Drone1__0_1770396977385258700.png
Drone1	1770396976851	-326.528	133.92	-10.7093	0.371941	0.875785	-0.283069	-0.12055	img_Drone1__0_1770396977438258400.png
Drone1	1770396976905	-326.528	133.92	-10.7074	0.371975	0.875766	-0.282906	-0.120962	img_Drone1__0_1770396977491415000.png
Drone1	1770396976950	-326.528	133.92	-10.7078	0.37189	0.875797	-0.283101	-0.120544	img_Drone1__0_1770396977538149000.png
Drone1	1770396977001	-326.528	133.92	-10.7092	0.37172	0.875861	-0.283528	-0.119593	img_Drone1__0_1770396977590092400.png
Drone1	1770396977055	-326.528	133.92	-10.7094	0.371736	0.875849	-0.283434	-0.119856	img_Drone1__0_1770396977644170000.png
Drone1	1770396977103	-326.528	133.92	-10.7094	0.371815	0.875814	-0.28317	-0.120493	img_Drone1__0_1770396977691966000.png
Drone1	1770396977157	-326.528	133.92	-10.7074	0.37186	0.875792	-0.283002	-0.12091	img_Drone1__0_1770396977743732700.png
Drone1	1770396977208	-326.528	133.92	-10.7058	0.37177	0.875825	-0.283221	-0.120428	img_Drone1__0_1770396977795559300.png
Drone1	1770396977259	-326.528	133.92	-10.7093	0.371632	0.875878	-0.283576	-0.119634	img_Drone1__0_1770396977848359900.png
Drone1	1770396977316	-326.528	133.92	-10.7092	0.371685	0.875852	-0.283395	-0.120087	img_Drone1__0_1770396977903132100.png
Drone1	1770396977358	-326.528	133.92	-10.709	0.371758	0.87582	-0.283171	-0.120624	img_Drone1__0_1770396977946447900.png
Drone1	1770396977412	-326.528	133.92	-10.7081	0.371762	0.875815	-0.283136	-0.12073	img_Drone1__0_1770396977999907100.png
Drone1	1770396977454	-326.528	133.92	-10.7074	0.371661	0.875854	-0.283399	-0.120134	img_Drone1__0_1770396978042470400.png
Drone1	1770396977517	-326.528	133.92	-10.7094	0.371598	0.875876	-0.283552	-0.119812	img_Drone1__0_1770396978105234500.png
Drone1	1770396977559	-326.528	133.92	-10.7086	0.371667	0.875845	-0.283347	-0.120306	img_Drone1__0_1770396978147118300.png
Drone1	1770396977619	-326.528	133.92	-10.7082	0.37173	0.875816	-0.283156	-0.120773	img_Drone1__0_1770396978206840000.png
Drone1	1770396977661	-326.528	133.92	-10.7075	0.371674	0.875837	-0.283299	-0.120453	img_Drone1__0_1770396978250727700.png
Drone1	1770396977718	-326.528	133.92	-10.709	0.371593	0.875868	-0.283515	-0.119974	img_Drone1__0_1770396978304765900.png
Drone1	1770396977766	-326.528	133.92	-10.7091	0.371658	0.875839	-0.283331	-0.12042	img_Drone1__0_1770396978354047400.png
Drone1	1770396977820	-326.528	133.92	-10.7081	0.371696	0.87582	-0.283216	-0.120706	img_Drone1__0_1770396978408395300.png
Drone1	1770396977871	-326.528	133.92	-10.7055	0.371595	0.87586	-0.283488	-0.120084	img_Drone1__0_1770396978459542900.png
Drone1	1770396977916	-326.528	133.92	-10.7091	0.371537	0.875882	-0.283647	-0.119729	img_Drone1__0_1770396978504695100.png
Drone1	1770396977967	-326.528	133.92	-10.7092	0.371611	0.87585	-0.283446	-0.120213	img_Drone1__0_1770396978555566900.png
Drone1	1770396978018	-326.528	133.92	-10.7084	0.371691	0.875814	-0.283222	-0.12075	img_Drone1__0_1770396978606525200.png
Drone1	1770396978069	-326.528	133.92	-10.7077	0.371655	0.875828	-0.28332	-0.120536	img_Drone1__0_1770396978657678100.png
Drone1	1770396978123	-326.528	133.92	-10.7087	0.371529	0.875878	-0.283664	-0.119746	img_Drone1__0_1770396978710344400.png
Drone1	1770396978171	-326.528	133.92	-10.7092	0.371574	0.875857	-0.283549	-0.120031	img_Drone1__0_1770396978761066300.png
Drone1	1770396978225	-326.528	133.92	-10.7083	0.37167	0.875815	-0.283288	-0.120653	img_Drone1__0_1770396978812670100.png
Drone1	1770396978276	-326.528	133.92	-10.7065	0.371669	0.875814	-0.283289	-0.120666	img_Drone1__0_1770396978866199000.png
Drone1	1770396978339	-326.528	133.92	-10.7023	0.371478	0.875891	-0.283813	-0.119451	img_Drone1__0_1770396978922211700.png
Drone1	1770396978378	-326.528	133.92	-10.7091	0.371494	0.875883	-0.28378	-0.119541	img_Drone1__0_1770396978965332100.png
Drone1	1770396978429	-326.528	133.92	-10.7091	0.371578	0.875847	-0.28356	-0.120066	img_Drone1__0_1770396979017130200.png
Drone1	1770396978483	-326.528	133.92	-10.7083	0.371696	0.875796	-0.283244	-0.120816	img_Drone1__0_1770396979071923500.png
Drone1	1770396978534	-326.528	133.92	-10.7068	0.371705	0.875791	-0.283223	-0.120874	img_Drone1__0_1770396979121843900.png
Drone1	1770396978585	-326.528	133.92	-10.7071	0.37158	0.875842	-0.283568	-0.120076	img_Drone1__0_1770396979175165800.png
Drone1	1770396978639	-326.528	133.92	-10.7091	0.371529	0.875861	-0.283721	-0.11973	img_Drone1__0_1770396979226406100.png
Drone1	1770396978681	-326.528	133.92	-10.7091	0.371592	0.875834	-0.28356	-0.120115	img_Drone1__0_1770396979269941300.png
Drone1	1770396978735	-326.528	133.92	-10.7083	0.371703	0.875786	-0.283264	-0.120816	img_Drone1__0_1770396979323233100.png
Drone1	1770396978789	-326.528	133.92	-10.7081	0.371712	0.875781	-0.283246	-0.120868	img_Drone1__0_1770396979377973600.png
Drone1	1770396978837	-326.528	133.92	-10.707	0.371592	0.875831	-0.283581	-0.120091	img_Drone1__0_1770396979426509200.png
Drone1	1770396978885	-326.528	133.92	-10.7092	0.371526	0.875857	-0.283772	-0.11965	img_Drone1__0_1770396979474191900.png
Drone1	1770396978936	-326.528	133.92	-10.7092	0.371601	0.875825	-0.283581	-0.120105	img_Drone1__0_1770396979526407100.png
Drone1	1770396978987	-326.528	133.92	-10.7087	0.371704	0.875781	-0.283308	-0.12075	img_Drone1__0_1770396979576533100.png
Drone1	1770396979038	-326.528	133.92	-10.7081	0.371712	0.875776	-0.283291	-0.120799	img_Drone1__0_1770396979627009200.png
Drone1	1770396979089	-326.528	133.92	-10.7071	0.371592	0.875826	-0.283627	-0.120015	img_Drone1__0_1770396979678109500.png
Drone1	1770396979143	-326.528	133.92	-10.7092	0.371518	0.875856	-0.283844	-0.119514	img_Drone1__0_1770396979733178200.png
Drone1	1770396979197	-326.528	133.92	-10.7091	0.371606	0.875818	-0.283619	-0.120047	img_Drone1__0_1770396979785419900.png
Drone1	1770396979245	-326.528	133.92	-10.7089	0.37171	0.875774	-0.283347	-0.12069	img_Drone1__0_1770396979835122300.png
Drone1	1770396979296	-326.528	133.92	-10.7071	0.371741	0.87576	-0.283269	-0.12088	img_Drone1__0_1770396979884189000.png
Drone1	1770396979347	-326.528	133.92	-10.7072	0.371643	0.875801	-0.283542	-0.120243	img_Drone1__0_1770396979937456900.png
Drone1	1770396979401	-326.528	133.92	-10.7092	0.371593	0.875821	-0.283693	-0.119896	img_Drone1__0_1770396979990515400.png
Drone1	1770396979452	-326.528	133.92	-10.7092	0.371677	0.875785	-0.283477	-0.120407	img_Drone1__0_1770396980043052000.png
Drone1	1770396979497	-326.528	133.92	-10.7078	0.371751	0.875753	-0.283281	-0.120872	img_Drone1__0_1770396980084695500.png
Drone1	1770396979551	-326.528	133.92	-10.7078	0.371721	0.875765	-0.283371	-0.120666	img_Drone1__0_1770396980141544700.png
Drone1	1770396979605	-326.528	133.92	-10.7087	0.371583	0.875822	-0.283759	-0.11976	img_Drone1__0_1770396980193764300.png
Drone1	1770396979656	-326.528	133.92	-10.7091	0.371636	0.875799	-0.283626	-0.120077	img_Drone1__0_1770396980244741100.png
Drone1	1770396979707	-326.528	133.92	-10.7088	0.371732	0.875758	-0.283374	-0.120674	img_Drone1__0_1770396980296325700.png
Drone1	1770396979758	-326.528	133.92	-10.7068	0.371742	0.875753	-0.283353	-0.120729	img_Drone1__0_1770396980347052600.png
Drone1	1770396979803	-326.528	133.92	-10.7053	0.371641	0.875795	-0.283637	-0.120065	img_Drone1__0_1770396980391143300.png
Drone1	1770396979860	-326.528	133.92	-10.709	0.371632	0.875798	-0.283678	-0.119975	img_Drone1__0_1770396980450286600.png
Drone1	1770396979911	-326.528	133.92	-10.7091	0.371712	0.875764	-0.283468	-0.120473	img_Drone1__0_1770396980499839800.png
Drone1	1770396979956	-326.528	133.92	-10.7086	0.371786	0.875732	-0.283273	-0.120934	img_Drone1__0_1770396980546589000.png
Drone1	1770396980010	-326.528	133.92	-10.7077	0.371745	0.875749	-0.283391	-0.12066	img_Drone1__0_1770396980600325700.png
Drone1	1770396980064	-326.528	133.92	-10.709	0.371596	0.875811	-0.283809	-0.119682	img_Drone1__0_1770396980654039000.png
Drone1	1770396980112	-326.528	133.92	-10.7092	0.371635	0.875794	-0.283715	-0.119907	img_Drone1__0_1770396980702930000.png
Drone1	1770396980163	-326.528	133.92	-10.7091	0.371728	0.875754	-0.28347	-0.120487	img_Drone1__0_1770396980752311800.png
Drone1	1770396980214	-326.528	133.92	-10.7084	0.371801	0.875723	-0.283277	-0.120943	img_Drone1__0_1770396980804206800.png
Drone1	1770396980265	-326.528	133.92	-10.706	0.37174	0.875748	-0.28345	-0.120541	img_Drone1__0_1770396980852933600.png
Drone1	1770396980313	-326.528	133.92	-10.709	0.371617	0.8758	-0.283796	-0.119732	img_Drone1__0_1770396980901954700.png
Drone1	1770396980367	-326.528	133.92	-10.7091	0.371667	0.875778	-0.283673	-0.120025	img_Drone1__0_1770396980957808000.png
Drone1	1770396980418	-326.528	133.92	-10.709	0.371767	0.875736	-0.283409	-0.120647	img_Drone1__0_1770396981011226400.png
Drone1	1770396980478	-326.528	133.92	-10.7082	0.371798	0.875721	-0.283331	-0.120837	img_Drone1__0_1770396981063370000.png
Drone1	1770396980517	-326.528	133.92	-10.7074	0.371721	0.875754	-0.283548	-0.12033	img_Drone1__0_1770396981109333100.png
Drone1	1770396980568	-326.528	133.92	-10.7092	0.371668	0.875776	-0.283703	-0.11997	img_Drone1__0_1770396981161762900.png
Drone1	1770396980619	-326.528	133.92	-10.7092	0.371747	0.875742	-0.283496	-0.12046	img_Drone1__0_1770396981211924700.png
Drone1	1770396980673	-326.528	133.92	-10.7076	0.371818	0.875711	-0.283307	-0.120908	img_Drone1__0_1770396981263896100.png
Drone1	1770396980730	-326.528	133.92	-10.7058	0.371739	0.875744	-0.283529	-0.12039	img_Drone1__0_1770396981321490600.png
Drone1	1770396980778	-326.528	133.92	-10.7092	0.371679	0.875769	-0.283701	-0.119989	img_Drone1__0_1770396981370439200.png
Drone1	1770396980829	-326.528	133.92	-10.7092	0.371749	0.875739	-0.283517	-0.120425	img_Drone1__0_1770396981422042500.png
Drone1	1770396980886	-326.528	133.92	-10.7063	0.371814	0.875711	-0.283345	-0.120833	img_Drone1__0_1770396981474549200.png
Drone1	1770396980931	-326.528	133.92	-10.7076	0.371756	0.875735	-0.283509	-0.120452	img_Drone1__0_1770396981524586000.png
Drone1	1770396980973	-326.528	133.92	-10.7091	0.371683	0.875765	-0.283715	-0.119971	img_Drone1__0_1770396981566577300.png
Drone1	1770396981024	-326.528	133.92	-10.7092	0.371745	0.875739	-0.283555	-0.120351	img_Drone1__0_1770396981616639500.png
Drone1	1770396981084	-326.528	133.92	-10.7084	0.371824	0.875704	-0.283344	-0.12085	img_Drone1__0_1770396981677764900.png
Drone1	1770396981138	-326.528	133.92	-10.7075	0.371755	0.875733	-0.283537	-0.1204	img_Drone1__0_1770396981730327600.png
Drone1	1770396981183	-326.528	133.92	-10.7091	0.371682	0.875764	-0.283747	-0.119911	img_Drone1__0_1770396981776623700.png
Drone1	1770396981237	-326.528	133.92	-10.7091	0.371757	0.875731	-0.28355	-0.120377	img_Drone1__0_1770396981828688000.png
Drone1	1770396981288	-326.528	133.92	-10.7085	0.371833	0.875699	-0.283349	-0.120853	img_Drone1__0_1770396981880746000.png
Drone1	1770396981339	-326.528	133.92	-10.7077	0.371788	0.875717	-0.283477	-0.120556	img_Drone1__0_1770396981931229500.png
Drone1	1770396981384	-326.528	133.92	-10.7088	0.371691	0.875758	-0.283746	-0.119927	img_Drone1__0_1770396981976390800.png
Drone1	1770396981438	-326.528	133.92	-10.7091	0.371755	0.87573	-0.283582	-0.120316	img_Drone1__0_1770396982030320300.png
Drone1	1770396981492	-326.528	133.92	-10.708	0.371851	0.875689	-0.283325	-0.120924	img_Drone1__0_1770396982083729900.png
Drone1	1770396981543	-326.528	133.92	-10.7066	0.371831	0.875697	-0.283384	-0.12079	img_Drone1__0_1770396982135586200.png
Drone1	1770396981588	-326.528	133.92	-10.707	0.371707	0.875749	-0.283727	-0.119986	img_Drone1__0_1770396982180637900.png
Drone1	1770396981642	-326.528	133.92	-10.7092	0.371703	0.87575	-0.283749	-0.119941	img_Drone1__0_1770396982236490900.png
Drone1	1770396981699	-326.528	133.92	-10.709	0.371813	0.875703	-0.283458	-0.120628	img_Drone1__0_1770396982291007600.png
Drone1	1770396981747	-326.528	133.92	-10.7084	0.37186	0.875682	-0.283332	-0.120927	img_Drone1__0_1770396982340661000.png
Drone1	1770396981798	-326.528	133.92	-10.7057	0.37179	0.875712	-0.283528	-0.120472	img_Drone1__0_1770396982389930900.png
Drone1	1770396981852	-326.528	133.92	-10.7091	0.371671	0.875761	-0.283862	-0.119692	img_Drone1__0_1770396982445588800.png
Drone1	1770396981897	-326.528	133.92	-10.7091	0.371728	0.875737	-0.283716	-0.120039	img_Drone1__0_1770396982489134200.png
Drone1	1770396981951	-326.528	133.92	-10.7088	0.372192	0.87554	-0.283356	-0.120882	img_Drone1__0_1770396982544684400.png
Drone1	1770396982002	-326.526	133.923	-10.712	0.40922	0.858817	-0.278234	-0.132505	img_Drone1__0_1770396982594954000.png
Drone1	1770396982047	-326.522	133.929	-10.7315	0.447856	0.839115	-0.272585	-0.144946	img_Drone1__0_1770396982641649300.png
Drone1	1770396982104	-326.52	133.931	-10.7736	0.491005	0.814727	-0.26402	-0.159461	img_Drone1__0_1770396982696521700.png
Drone1	1770396982152	-326.511	133.944	-10.7827	0.530028	0.790048	-0.255147	-0.172609	img_Drone1__0_1770396982745731400.png
Drone1	1770396982206	-326.504	133.954	-10.8048	0.571307	0.760611	-0.246052	-0.185844	img_Drone1__0_1770396982798007000.png
Drone1	1770396982254	-326.5	133.959	-10.8168	0.605463	0.733615	-0.238297	-0.196059	img_Drone1__0_1770396982847693100.png
Drone1	1770396982308	-326.485	133.98	-10.8059	0.642303	0.701628	-0.228997	-0.206702	img_Drone1__0_1770396982901048100.png
Drone1	1770396982362	-326.482	133.984	-10.8237	0.678884	0.666584	-0.216976	-0.218412	img_Drone1__0_1770396982957659400.png
Drone1	1770396982407	-326.482	133.984	-10.8228	0.699031	0.64546	-0.209073	-0.22589	img_Drone1__0_1770396983001704400.png
Drone1	1770396982458	-326.482	133.983	-10.822	0.720646	0.621199	-0.200024	-0.234034	img_Drone1__0_1770396983052696300.png
Drone1	1770396982518	-326.478	133.99	-10.8122	0.747588	0.58859	-0.190473	-0.241649	img_Drone1__0_1770396983107696100.png
Drone1	1770396982557	-326.48	133.986	-10.8144	0.762294	0.569546	-0.185024	-0.245544	img_Drone1__0_1770396983150753700.png
Drone1	1770396982608	-326.473	133.996	-10.8053	0.78145	0.542889	-0.175881	-0.252336	img_Drone1__0_1770396983202410900.png
Drone1	1770396982662	-326.464	134.008	-10.7952	0.80104	0.513106	-0.16515	-0.260353	img_Drone1__0_1770396983257284300.png
Drone1	1770396982716	-326.437	134.046	-10.7759	0.826471	0.470812	-0.151977	-0.268672	img_Drone1__0_1770396983310623700.png
Drone1	1770396982770	-326.39	134.11	-10.7388	0.856892	0.413149	-0.134019	-0.277638	img_Drone1__0_1770396983363040800.png
Drone1	1770396982815	-326.36	134.153	-10.709	0.87464	0.374131	-0.121106	-0.283487	img_Drone1__0_1770396983408175100.png
Drone1	1770396982869	-326.322	134.205	-10.6884	0.894908	0.322028	-0.104174	-0.290836	img_Drone1__0_1770396983462142900.png
Drone1	1770396982920	-326.289	134.251	-10.6744	0.909483	0.278336	-0.0905906	-0.295235	img_Drone1__0_1770396983513613900.png
Drone1	1770396982965	-326.25	134.304	-10.6569	0.921587	0.235485	-0.0764433	-0.298966	img_Drone1__0_1770396983560549000.png
Drone1	1770396983019	-326.206	134.37	-10.6308	0.93413	0.177331	-0.0571674	-0.304444	img_Drone1__0_1770396983614526500.png
