VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
Drone1	1770224996955	177.106	113.073	-28.2175	0.884616	-0.0932661	-0.266447	-0.371162	img_Drone1__0_1770224997906542500.png
Drone1	1770224997006	177.39	112.617	-28.3473	0.884586	-0.0935575	-0.266325	-0.37125	img_Drone1__0_1770224997957847200.png
Drone1	1770224997057	177.683	112.154	-28.4706	0.884628	-0.0931616	-0.266491	-0.37113	img_Drone1__0_1770224998008963400.png
Drone1	1770224997111	178.003	111.656	-28.5941	0.884639	-0.0930501	-0.266538	-0.371097	img_Drone1__0_1770224998060943300.png
Drone1	1770224997165	178.331	111.149	-28.7104	0.884597	-0.0934531	-0.266369	-0.371218	img_Drone1__0_1770224998117344700.png
Drone1	1770224997210	178.612	110.721	-28.8017	0.884521	-0.0941624	-0.266071	-0.371432	img_Drone1__0_1770224998161108600.png
Drone1	1770224997264	178.957	110.2	-28.9047	0.884532	-0.0940596	-0.266114	-0.371401	img_Drone1__0_1770224998213868500.png
Drone1	1770224997318	179.312	109.671	-29.0005	0.884561	-0.0937858	-0.266229	-0.371318	img_Drone1__0_1770224998270328400.png
Drone1	1770224997363	179.614	109.224	-29.0748	0.884533	-0.0940552	-0.266116	-0.371399	img_Drone1__0_1770224998313939600.png
Drone1	1770224997417	179.985	108.68	-29.1573	0.884474	-0.0946082	-0.265884	-0.371566	img_Drone1__0_1770224998367350600.png
Drone1	1770224997471	180.365	108.129	-29.2327	0.884452	-0.0948173	-0.265796	-0.371629	img_Drone1__0_1770224998423059600.png
Drone1	1770224997513	180.666	107.694	-29.2864	0.884511	-0.0942621	-0.266029	-0.371462	img_Drone1__0_1770224998465220400.png
Drone1	1770224997573	181.106	107.066	-29.3556	0.884496	-0.094402	-0.26597	-0.371504	img_Drone1__0_1770224998519520600.png
Drone1	1770224997621	181.466	106.557	-29.4046	0.884433	-0.0949923	-0.265722	-0.371681	img_Drone1__0_1770224998572153400.png
Drone1	1770224997678	181.902	105.944	-29.4556	0.884394	-0.0953499	-0.265572	-0.371789	img_Drone1__0_1770224998630191300.png
Drone1	1770224997723	182.253	105.454	-29.4903	0.884419	-0.0951207	-0.265669	-0.37172	img_Drone1__0_1770224998674067700.png
Drone1	1770224997780	182.705	104.826	-29.5273	0.884429	-0.0950219	-0.26571	-0.37169	img_Drone1__0_1770224998731627900.png
Drone1	1770224997819	183.021	104.392	-29.5481	0.884376	-0.0955164	-0.265502	-0.371839	img_Drone1__0_1770224998771444500.png
Drone1	1770224997882	183.539	103.683	-29.5741	0.88435	-0.0957563	-0.265401	-0.371911	img_Drone1__0_1770224998834400900.png
Drone1	1770224997924	183.891	103.204	-29.5863	0.884356	-0.0957043	-0.265423	-0.371895	img_Drone1__0_1770224998875275300.png
Drone1	1770224997981	184.376	102.548	-29.5961	0.884368	-0.0955905	-0.265471	-0.371861	img_Drone1__0_1770224998932971900.png
Drone1	1770224998032	184.818	101.954	-29.5985	0.88436	-0.0956644	-0.26544	-0.371883	img_Drone1__0_1770224998984690100.png
Drone1	1770224998080	185.241	101.389	-29.5953	0.884297	-0.0962437	-0.265196	-0.372057	img_Drone1__0_1770224999030594600.png
Drone1	1770224998137	185.75	100.711	-29.5846	0.884272	-0.0964748	-0.265099	-0.372126	img_Drone1__0_1770224999089750200.png
Drone1	1770224998179	186.132	100.206	-29.5719	0.884316	-0.0960706	-0.265269	-0.372005	img_Drone1__0_1770224999131066300.png
Drone1	1770224998239	186.684	99.4786	-29.5451	0.881355	-0.120242	-0.254987	-0.379127	img_Drone1__0_1770224999190351400.png
Drone1	1770224998281	187.073	98.9659	-29.5172	0.873414	-0.168502	-0.233763	-0.392569	img_Drone1__0_1770224999232274600.png
Drone1	1770224998341	187.634	98.2246	-29.4679	0.859078	-0.230715	-0.205003	-0.408325	img_Drone1__0_1770224999292370200.png
Drone1	1770224998383	188.028	97.6982	-29.4273	0.850202	-0.261535	-0.19015	-0.41545	img_Drone1__0_1770224999335834800.png
Drone1	1770224998443	188.591	96.9336	-29.3605	0.839999	-0.292652	-0.174729	-0.422168	img_Drone1__0_1770224999394849100.png
Drone1	1770224998491	189.041	96.3103	-29.2999	0.833828	-0.309797	-0.166045	-0.425659	img_Drone1__0_1770224999443998200.png
Drone1	1770224998551	189.601	95.5161	-29.2149	0.828136	-0.324708	-0.158381	-0.428569	img_Drone1__0_1770224999503500200.png
Drone1	1770224998599	190.047	94.8682	-29.1394	0.824852	-0.33296	-0.154094	-0.430129	img_Drone1__0_1770224999551919200.png
Drone1	1770224998647	190.49	94.2092	-29.057	0.822417	-0.338932	-0.150971	-0.431235	img_Drone1__0_1770224999599152800.png
Drone1	1770224998689	190.876	93.6234	-28.9792	0.820817	-0.342789	-0.148945	-0.431939	img_Drone1__0_1770224999642488000.png
Drone1	1770224998749	191.423	92.7718	-28.8586	0.819166	-0.346715	-0.146875	-0.432647	img_Drone1__0_1770224999701067100.png
Drone1	1770224998794	191.83	92.1218	-28.7606	0.818288	-0.348781	-0.145783	-0.433016	img_Drone1__0_1770224999746721300.png
Drone1	1770224998854	192.369	91.2406	-28.6197	0.817456	-0.350727	-0.144753	-0.433362	img_Drone1__0_1770224999805348900.png
Drone1	1770224998899	192.769	90.5687	-28.5062	0.817016	-0.351751	-0.144209	-0.433543	img_Drone1__0_1770224999852676200.png
Drone1	1770224998950	193.219	89.7963	-28.3693	0.816652	-0.352595	-0.143761	-0.433692	img_Drone1__0_1770224999903206300.png
Drone1	1770224999010	193.744	88.8727	-28.1969	0.816356	-0.353281	-0.143397	-0.433813	img_Drone1__0_1770224999962520500.png
Drone1	1770224999052	194.108	88.2168	-28.0689	0.816208	-0.353622	-0.143216	-0.433872	img_Drone1__0_1770225000006014600.png
Drone1	1770224999100	194.52	87.458	-27.915	0.816083	-0.353911	-0.143062	-0.433923	img_Drone1__0_1770225000052438100.png
Drone1	1770224999160	195.031	86.4958	-27.7112	0.815973	-0.354164	-0.142928	-0.433967	img_Drone1__0_1770225000112625200.png
Drone1	1770224999205	195.41	85.7643	-27.55	0.815915	-0.354297	-0.142857	-0.433991	img_Drone1__0_1770225000158266900.png
Drone1	1770224999256	195.836	84.9253	-27.3587	0.815868	-0.354407	-0.142798	-0.43401	img_Drone1__0_1770225000207745500.png
Drone1	1770224999313	196.307	83.9772	-27.1316	0.828351	-0.324158	-0.158665	-0.428464	img_Drone1__0_1770225000267092700.png
Drone1	1770224999364	196.726	83.1221	-26.9155	0.847307	-0.270768	-0.185619	-0.417494	img_Drone1__0_1770225000316745300.png
Drone1	1770224999409	197.094	82.3598	-26.7191	0.861324	-0.222184	-0.209043	-0.406272	img_Drone1__0_1770225000361562100.png
Drone1	1770224999466	197.562	81.3833	-26.4669	0.874976	-0.16019	-0.237485	-0.390329	img_Drone1__0_1770225000419226600.png
Drone1	1770224999511	197.935	80.6054	-26.2653	0.882112	-0.110407	-0.259277	-0.377445	img_Drone1__0_1770225000463215500.png
Drone1	1770224999559	198.338	79.7712	-26.0471	0.885345	-0.0595979	-0.280607	-0.365884	img_Drone1__0_1770225000512716600.png
Drone1	1770224999625	198.901	78.6201	-25.7397	0.880977	-0.0699709	-0.275773	-0.378065	img_Drone1__0_1770225000578105400.png
Drone1	1770224999673	199.317	77.7802	-25.5106	0.878156	-0.0586634	-0.280571	-0.382989	img_Drone1__0_1770225000624864800.png
Drone1	1770224999721	199.739	76.9384	-25.2759	0.873106	-0.0681757	-0.276246	-0.395886	img_Drone1__0_1770225000674626100.png
Drone1	1770224999769	200.165	76.0947	-25.0355	0.867145	-0.0779872	-0.271824	-0.409986	img_Drone1__0_1770225000720510000.png
Drone1	1770224999820	200.623	75.1955	-24.7748	0.859982	-0.0873275	-0.26752	-0.425719	img_Drone1__0_1770225000772033400.png
Drone1	1770224999880	201.167	74.1346	-24.4597	0.850551	-0.0971272	-0.262853	-0.445015	img_Drone1__0_1770225000833596900.png
Drone1	1770224999928	201.606	73.284	-24.1998	0.842869	-0.0991184	-0.262312	-0.459282	img_Drone1__0_1770225000881944100.png
Drone1	1770224999976	202.048	72.431	-23.934	0.83389	-0.106339	-0.258967	-0.475664	img_Drone1__0_1770225000928025800.png
Drone1	1770225000021	202.464	71.6293	-23.6792	0.824092	-0.118324	-0.252701	-0.492965	img_Drone1__0_1770225000975182600.png
Drone1	1770225000087	203.079	70.45	-23.2951	0.809669	-0.1285	-0.246849	-0.51671	img_Drone1__0_1770225001042362900.png
Drone1	1770225000135	203.53	69.5886	-23.0102	0.795712	-0.150337	-0.23343	-0.538286	img_Drone1__0_1770225001092541800.png
Drone1	1770225000183	203.983	68.723	-22.7215	0.785966	-0.144679	-0.238499	-0.551765	img_Drone1__0_1770225001138494300.png
Drone1	1770225000228	204.408	67.9094	-22.4447	0.771086	-0.166362	-0.223386	-0.572581	img_Drone1__0_1770225001184758900.png
Drone1	1770225000294	205.033	66.7091	-22.0322	0.754608	-0.166583	-0.224952	-0.593476	img_Drone1__0_1770225001248754100.png
Drone1	1770225000345	205.517	65.7772	-21.7058	0.734936	-0.192853	-0.204002	-0.617301	img_Drone1__0_1770225001301639400.png
Drone1	1770225000393	205.972	64.8955	-21.3941	0.718251	-0.205756	-0.193535	-0.635865	img_Drone1__0_1770225001348522200.png
Drone1	1770225000447	206.483	63.8977	-21.0385	0.700123	-0.214971	-0.185345	-0.655181	img_Drone1__0_1770225001404787800.png
Drone1	1770225000498	206.963	62.9489	-20.6986	0.681539	-0.225845	-0.175021	-0.673696	img_Drone1__0_1770225001455611300.png
Drone1	1770225000552	207.468	61.9358	-20.337	0.666127	-0.222394	-0.178846	-0.689079	img_Drone1__0_1770225001507583200.png
Drone1	1770225000600	207.914	61.0291	-20.0122	0.644355	-0.240819	-0.158679	-0.708261	img_Drone1__0_1770225001556144900.png
Drone1	1770225000648	208.355	60.1151	-19.6864	0.624499	-0.251447	-0.146516	-0.724782	img_Drone1__0_1770225001603910600.png
Drone1	1770225000699	208.817	59.1364	-19.3384	0.603219	-0.261017	-0.134063	-0.741636	img_Drone1__0_1770225001655290900.png
Drone1	1770225000747	209.246	58.2083	-19.0095	0.584755	-0.264903	-0.128119	-0.755959	img_Drone1__0_1770225001703156600.png
Drone1	1770225000792	209.641	57.331	-18.7015	0.569256	-0.263712	-0.128872	-0.767981	img_Drone1__0_1770225001750250400.png
Drone1	1770225000864	210.257	55.9157	-18.206	0.53604	-0.277387	-0.107512	-0.790037	img_Drone1__0_1770225001819195400.png
Drone1	1770225000912	210.655	54.9636	-17.8758	0.515758	-0.281246	-0.100096	-0.803041	img_Drone1__0_1770225001868349200.png
Drone1	1770225000957	211.019	54.0658	-17.5651	0.490767	-0.294152	-0.0769586	-0.816517	img_Drone1__0_1770225001915152200.png
Drone1	1770225001005	211.395	53.1029	-17.2326	0.470704	-0.29553	-0.071888	-0.82821	img_Drone1__0_1770225001963335900.png
Drone1	1770225001056	211.782	52.0742	-16.8791	0.451406	-0.293172	-0.0732035	-0.839598	img_Drone1__0_1770225002013560800.png
Drone1	1770225001113	212.196	50.9186	-16.4828	0.420145	-0.303879	-0.0483631	-0.853696	img_Drone1__0_1770225002068362400.png
Drone1	1770225001158	212.506	50.0014	-16.1726	0.405609	-0.297626	-0.0586112	-0.862244	img_Drone1__0_1770225002116298700.png
Drone1	1770225001209	212.843	48.9586	-15.8201	0.373721	-0.309528	-0.026289	-0.873976	img_Drone1__0_1770225002165386700.png
Drone1	1770225001272	213.233	47.6658	-15.3871	0.346135	-0.308804	-0.0220705	-0.885632	img_Drone1__0_1770225002228756700.png
Drone1	1770225001323	213.526	46.6167	-15.0387	0.318652	-0.312854	-0.00433524	-0.894743	img_Drone1__0_1770225002281027200.png
Drone1	1770225001374	213.799	45.5665	-14.6918	0.294607	-0.312771	0.00250265	-0.902981	img_Drone1__0_1770225002331991600.png
Drone1	1770225001425	214.05	44.5159	-14.349	0.273058	-0.310124	0.00143195	-0.910637	img_Drone1__0_1770225002381881600.png
Drone1	1770225001479	214.292	43.4044	-13.9894	0.246617	-0.31004	0.01006	-0.918125	img_Drone1__0_1770225002435947000.png
Drone1	1770225001530	214.496	42.3567	-13.6543	0.220253	-0.310596	0.0217405	-0.924417	img_Drone1__0_1770225002487529400.png
Drone1	1770225001590	214.705	41.128	-13.2664	0.18873	-0.310807	0.0364221	-0.930835	img_Drone1__0_1770225002546226200.png
Drone1	1770225001641	214.856	40.0884	-12.9433	0.160785	-0.31106	0.0519104	-0.935252	img_Drone1__0_1770225002598395600.png
Drone1	1770225001701	215.002	38.8726	-12.5722	0.130247	-0.309377	0.0626578	-0.939891	img_Drone1__0_1770225002657202500.png
Drone1	1770225001752	215.097	37.8471	-12.2658	0.104282	-0.30774	0.0713301	-0.943045	img_Drone1__0_1770225002710900100.png
Drone1	1770225001815	215.178	36.5922	-11.8996	0.0774448	-0.303841	0.0656892	-0.947295	img_Drone1__0_1770225002772170900.png
Drone1	1770225001875	215.219	35.4109	-11.5635	0.0434269	-0.301928	0.0859166	-0.948458	img_Drone1__0_1770225002832203100.png
Drone1	1770225001935	215.222	34.2462	-11.2438	0.0163424	-0.29875	0.0844772	-0.950445	img_Drone1__0_1770225002894463400.png
Drone1	1770225001995	215.19	33.0991	-10.9374	-0.0158757	-0.295618	0.0988339	-0.950047	img_Drone1__0_1770225002952115200.png
Drone1	1770225002055	215.123	31.9725	-10.6473	-0.0415773	-0.292853	0.092449	-0.950769	img_Drone1__0_1770225003013666300.png
Drone1	1770225002121	215.011	30.7578	-10.3446	-0.0796835	-0.288026	0.117125	-0.947087	img_Drone1__0_1770225003078182600.png
Drone1	1770225002184	214.866	29.6262	-10.0767	-0.100778	-0.287342	0.0923238	-0.948027	img_Drone1__0_1770225003143290000.png
Drone1	1770225002247	214.689	28.519	-9.82107	-0.140056	-0.277842	0.138551	-0.940208	img_Drone1__0_1770225003203180400.png
Drone1	1770225002313	214.469	27.3905	-9.57119	-0.158376	-0.276864	0.1249	-0.939502	img_Drone1__0_1770225003270506900.png
Drone1	1770225002370	214.254	26.441	-9.36758	-0.181049	-0.270496	0.145182	-0.934332	img_Drone1__0_1770225003328438400.png
Drone1	1770225002433	213.986	25.4241	-9.16345	-0.19913	-0.265722	0.154908	-0.930453	img_Drone1__0_1770225003392980800.png
Drone1	1770225002496	213.691	24.4383	-8.97308	-0.203441	-0.270019	0.124735	-0.932814	img_Drone1__0_1770225003453592100.png
Drone1	1770225002559	213.374	23.4805	-8.79144	-0.225773	-0.258677	0.163687	-0.924835	img_Drone1__0_1770225003516708100.png
Drone1	1770225002622	213.032	22.5559	-8.62554	-0.234868	-0.256953	0.16313	-0.923147	img_Drone1__0_1770225003578772600.png
Drone1	1770225002688	212.648	21.6221	-8.46697	-0.239042	-0.258853	0.149284	-0.923887	img_Drone1__0_1770225003647797300.png
Drone1	1770225002751	212.26	20.7613	-8.32507	-0.248185	-0.254875	0.158881	-0.920977	img_Drone1__0_1770225003710931300.png
Drone1	1770225002820	211.81	19.8555	-8.18437	-0.255686	-0.251785	0.165216	-0.918658	img_Drone1__0_1770225003780649400.png
Drone1	1770225002892	211.311	18.9538	-8.05867	-0.261783	-0.249103	0.170366	-0.91673	img_Drone1__0_1770225003849458100.png
Drone1	1770225002958	210.83	18.1633	-7.95702	-0.265683	-0.247635	0.172162	-0.915669	img_Drone1__0_1770225003915905000.png
Drone1	1770225003036	210.235	17.2708	-7.84844	-0.268598	-0.247052	0.171029	-0.915188	img_Drone1__0_1770225003996682700.png
Drone1	1770225003102	209.71	16.5503	-7.76565	-0.270672	-0.246523	0.170711	-0.914779	img_Drone1__0_1770225004061444800.png
Drone1	1770225003171	209.139	15.8306	-7.68746	-0.271647	-0.246924	0.16759	-0.914959	img_Drone1__0_1770225004131509400.png
Drone1	1770225003243	208.521	15.1171	-7.61703	-0.272643	-0.247031	0.165754	-0.914968	img_Drone1__0_1770225004201933300.png
Drone1	1770225003309	207.931	14.4973	-7.56433	-0.272977	-0.247519	0.163041	-0.915224	img_Drone1__0_1770225004268132300.png
Drone1	1770225003381	207.264	13.8583	-7.51984	-0.273559	-0.247596	0.161842	-0.915242	img_Drone1__0_1770225004340015400.png
Drone1	1770225003447	206.631	13.3056	-7.48963	-0.273502	-0.248171	0.159239	-0.91556	img_Drone1__0_1770225004406546800.png
Drone1	1770225003519	205.917	12.7379	-7.46719	-0.273861	-0.248212	0.158519	-0.915567	img_Drone1__0_1770225004479565800.png
Drone1	1770225003591	205.18	12.2068	-7.45599	-0.274147	-0.248234	0.157993	-0.915566	img_Drone1__0_1770225004551892700.png
Drone1	1770225003660	204.45	11.7322	-7.45676	-0.274176	-0.248453	0.156926	-0.915682	img_Drone1__0_1770225004620732700.png
Drone1	1770225003735	203.63	11.2546	-7.47102	-0.274369	-0.248447	0.156662	-0.915671	img_Drone1__0_1770225004697574800.png
Drone1	1770225003816	202.714	10.7828	-7.50196	-0.274815	-0.248121	0.157517	-0.915479	img_Drone1__0_1770225004785261600.png
Drone1	1770225003900	202.961	10.9098	-7.49326	-0.274166	-0.249963	0.151274	-0.916225	img_Drone1__0_1770225004869640200.png
Drone1	1770225003973	202.96	10.9559	-7.49343	-0.271951	-0.25382	0.13951	-0.91769	img_Drone1__0_1770225004943540600.png
Drone1	1770225004045	202.385	10.9113	-7.52787	-0.265666	-0.256613	0.128895	-0.920303	img_Drone1__0_1770225005012899200.png
Drone1	1770225004114	201.588	10.868	-7.57674	-0.262993	-0.256529	0.128737	-0.921116	img_Drone1__0_1770225005083182000.png
Drone1	1770225004192	200.663	10.8433	-7.6306	-0.259796	-0.257447	0.125543	-0.922207	img_Drone1__0_1770225005156706400.png
Drone1	1770225004261	199.826	10.8408	-7.6734	-0.257624	-0.2581	0.123481	-0.922912	img_Drone1__0_1770225005230418600.png
Drone1	1770225004348	198.746	10.863	-7.7207	-0.254344	-0.259934	0.117279	-0.924115	img_Drone1__0_1770225005316665100.png
Drone1	1770225004432	197.675	10.9112	-7.76117	-0.253404	-0.259897	0.117825	-0.924314	img_Drone1__0_1770225005402818700.png
Drone1	1770225004522	196.497	10.9922	-7.8004	-0.252193	-0.26036	0.116527	-0.92468	img_Drone1__0_1770225005492716100.png
Drone1	1770225004621	195.164	11.1157	-7.83909	-0.251103	-0.260883	0.114941	-0.925028	img_Drone1__0_1770225005592341600.png
Drone1	1770225004744	193.457	11.3171	-7.87764	-0.250284	-0.261254	0.113875	-0.925277	img_Drone1__0_1770225005713849800.png
Drone1	1770225004852	191.914	11.5344	-7.89737	-0.249357	-0.261912	0.111614	-0.925616	img_Drone1__0_1770225005823087900.png
Drone1	1770225004975	190.11	11.8252	-7.89967	-0.248745	-0.262331	0.110191	-0.925833	img_Drone1__0_1770225005943888800.png
Drone1	1770225005089	188.395	12.1341	-7.88066	-0.248509	-0.26246	0.109788	-0.925907	img_Drone1__0_1770225006060594300.png
Drone1	1770225005212	186.5	12.5082	-7.83605	-0.248244	-0.262648	0.109144	-0.926001	img_Drone1__0_1770225006181756300.png
Drone1	1770225005335	184.561	12.9229	-7.7653	-0.247944	-0.262893	0.108262	-0.926116	img_Drone1__0_1770225006305098600.png
Drone1	1770225005455	182.627	13.3651	-7.66999	-0.247558	-0.263233	0.10701	-0.926268	img_Drone1__0_1770225006426441800.png
Drone1	1770225005578	180.605	13.8555	-7.5444	-0.247193	-0.263561	0.105793	-0.926412	img_Drone1__0_1770225006553165400.png
Drone1	1770225005683	178.847	14.3027	-7.41433	-0.24708	-0.263659	0.105434	-0.926455	img_Drone1__0_1770225006655668100.png
Drone1	1770225005791	177.01	14.7892	-7.25837	-0.246901	-0.263821	0.104829	-0.926525	img_Drone1__0_1770225006764557200.png
Drone1	1770225005893	175.249	15.2728	-7.09041	-0.246563	-0.264135	0.103655	-0.926658	img_Drone1__0_1770225006867493800.png
Drone1	1770225006004	173.304	15.8249	-6.88493	-0.246529	-0.264164	0.103546	-0.926671	img_Drone1__0_1770225006980228300.png
Drone1	1770225006106	171.491	16.3552	-6.67542	-0.246179	-0.264488	0.102326	-0.926807	img_Drone1__0_1770225007082516600.png
Drone1	1770225006211	169.6	16.9237	-6.43931	-0.246097	-0.264563	0.102044	-0.926839	img_Drone1__0_1770225007187025500.png
Drone1	1770225006322	167.578	17.5468	-6.16229	-0.258538	-0.225161	0.127058	-0.930762	img_Drone1__0_1770225007298038400.png
Drone1	1770225006427	165.671	18.1405	-5.83106	-0.295705	-0.069618	0.193812	-0.932818	img_Drone1__0_1770225007403288800.png
Drone1	1770225006544	163.573	18.8295	-5.43617	-0.322622	0.0868887	0.209407	-0.918975	img_Drone1__0_1770225007521473700.png
Drone1	1770225006664	161.522	19.5961	-5.11292	-0.358343	0.197585	0.103449	-0.906559	img_Drone1__0_1770225007640717700.png
Drone1	1770225006760	159.992	20.2181	-4.96402	-0.384603	0.218958	-0.020793	-0.896496	img_Drone1__0_1770225007738099600.png
Drone1	1770225006859	158.508	20.817	-4.90214	-0.386641	0.248179	-0.0447943	-0.887079	img_Drone1__0_1770225007835177300.png
Drone1	1770225006943	157.321	21.2772	-4.91576	-0.38811	0.260057	-0.0577905	-0.88227	img_Drone1__0_1770225007921614600.png
Drone1	1770225007018	156.317	21.6472	-4.97666	-0.389064	0.265936	-0.0650563	-0.879588	img_Drone1__0_1770225007994618600.png
Drone1	1770225007096	155.329	21.9904	-5.08409	-0.389604	0.269719	-0.0692511	-0.877875	img_Drone1__0_1770225008072850700.png
Drone1	1770225007171	154.428	22.282	-5.22314	-0.390177	0.271563	-0.0724141	-0.876796	img_Drone1__0_1770225008148211900.png
Drone1	1770225007228	153.775	22.4796	-5.34807	-0.389712	0.273549	-0.0715042	-0.87646	img_Drone1__0_1770225008204913200.png
Drone1	1770225007315	152.825	22.7434	-5.56503	-0.391145	0.272792	-0.0765742	-0.875629	img_Drone1__0_1770225008291845800.png
Drone1	1770225007396	151.991	22.9496	-5.79146	-0.39197	0.27232	-0.0794042	-0.875155	img_Drone1__0_1770225008372925800.png
Drone1	1770225007474	151.231	23.1132	-6.02901	-0.392183	0.272435	-0.0801475	-0.874956	img_Drone1__0_1770225008453201700.png
Drone1	1770225007549	150.54	23.2391	-6.27386	-0.39226	0.272582	-0.0803955	-0.874853	img_Drone1__0_1770225008529541700.png
Drone1	1770225007636	149.786	23.3471	-6.57657	-0.391238	0.274235	-0.0770953	-0.875091	img_Drone1__0_1770225008616464100.png
Drone1	1770225007723	149.081	23.4149	-6.89836	-0.390974	0.274725	-0.0762186	-0.875132	img_Drone1__0_1770225008701581500.png
Drone1	1770225007798	148.514	23.4412	-7.19075	-0.391329	0.274283	-0.0773198	-0.875015	img_Drone1__0_1770225008778987800.png
Drone1	1770225007879	147.941	23.4363	-7.52234	-0.392251	0.273009	-0.0802366	-0.874738	img_Drone1__0_1770225008858931200.png
Drone1	1770225007954	147.463	23.4067	-7.8314	-0.371396	0.300792	-0.0164998	-0.878246	img_Drone1__0_1770225008932364400.png
Drone1	1770225008029	146.98	23.361	-8.13808	-0.350058	0.315266	0.0461537	-0.880872	img_Drone1__0_1770225009010216400.png
Drone1	1770225008113	146.496	23.3013	-8.46179	-0.327348	0.232277	0.128136	-0.906902	img_Drone1__0_1770225009091671300.png
Drone1	1770225008200	146.015	23.2424	-8.75479	-0.303958	0.143951	0.195201	-0.921295	img_Drone1__0_1770225009178738800.png
Drone1	1770225008299	145.487	23.1899	-9.0409	-0.275078	0.0357939	0.25205	-0.927104	img_Drone1__0_1770225009280196600.png
Drone1	1770225008416	144.892	23.1965	-9.38701	-0.236417	-0.113883	0.199883	-0.944026	img_Drone1__0_1770225009396983500.png
Drone1	1770225008530	144.295	23.2772	-9.75074	-0.200948	-0.210997	0.0808821	-0.953183	img_Drone1__0_1770225009511445300.png
Drone1	1770225008647	143.631	23.4022	-10.1316	-0.190631	-0.248333	0.060896	-0.947777	img_Drone1__0_1770225009627456400.png
Drone1	1770225008767	142.893	23.5579	-10.4966	-0.194335	-0.26422	0.057676	-0.942918	img_Drone1__0_1770225009747576300.png
Drone1	1770225008878	142.161	23.725	-10.8021	-0.208584	-0.268509	0.0664222	-0.938075	img_Drone1__0_1770225009857472500.png
Drone1	1770225008983	141.426	23.9031	-11.0571	-0.220629	-0.271401	0.0658889	-0.934518	img_Drone1__0_1770225009963470800.png
Drone1	1770225009076	140.741	24.0845	-11.262	-0.242214	-0.270429	0.0742486	-0.92881	img_Drone1__0_1770225010058871700.png
Drone1	1770225009172	140.003	24.2764	-11.4291	-0.265084	-0.271732	0.0714092	-0.922384	img_Drone1__0_1770225010152520100.png
Drone1	1770225009268	139.237	24.4927	-11.5693	-0.299528	-0.265416	0.092459	-0.911751	img_Drone1__0_1770225010248436000.png
Drone1	1770225009352	138.544	24.6988	-11.6652	-0.326026	-0.266105	0.0908206	-0.902578	img_Drone1__0_1770225010332669800.png
Drone1	1770225009436	137.83	24.9225	-11.737	-0.359539	-0.259708	0.108156	-0.889711	img_Drone1__0_1770225010417598900.png
Drone1	1770225009529	137.018	25.1944	-11.7921	-0.395243	-0.255423	0.118595	-0.874344	img_Drone1__0_1770225010510955900.png
Drone1	1770225009622	136.184	25.4938	-11.8209	-0.43433	-0.245976	0.138275	-0.855414	img_Drone1__0_1770225010604571600.png
Drone1	1770225009715	135.33	25.8246	-11.827	-0.468097	-0.245502	0.138058	-0.837588	img_Drone1__0_1770225010696475200.png
Drone1	1770225009805	134.485	26.1805	-11.8194	-0.502686	-0.242072	0.145701	-0.816994	img_Drone1__0_1770225010786111000.png
Drone1	1770225009895	133.627	26.5729	-11.7963	-0.546613	-0.215197	0.18654	-0.787469	img_Drone1__0_1770225010877734500.png
Drone1	1770225009994	132.675	27.05	-11.7553	-0.58377	-0.208407	0.19438	-0.76026	img_Drone1__0_1770225010977224200.png
Drone1	1770225010084	131.806	27.5271	-11.7045	-0.619787	-0.192453	0.213266	-0.730304	img_Drone1__0_1770225011066137000.png
Drone1	1770225010165	131.025	27.9933	-11.6494	-0.64703	-0.191235	0.213639	-0.706498	img_Drone1__0_1770225011147616700.png
Drone1	1770225010249	130.221	28.5129	-11.5817	-0.678143	-0.176444	0.227601	-0.676156	img_Drone1__0_1770225011230330700.png
Drone1	1770225010324	129.511	29.0095	-11.515	-0.705063	-0.16136	0.240718	-0.647228	img_Drone1__0_1770225011305964600.png
Drone1	1770225010405	128.756	29.5787	-11.4347	-0.728099	-0.166464	0.234157	-0.62236	img_Drone1__0_1770225011386324900.png
Drone1	1770225010483	128.043	30.1616	-11.3544	-0.754582	-0.146582	0.249449	-0.588978	img_Drone1__0_1770225011465660400.png
Drone1	1770225010567	127.296	30.8257	-11.2643	-0.781284	-0.124922	0.263094	-0.552061	img_Drone1__0_1770225011547797200.png
Drone1	1770225010648	126.601	31.501	-11.1758	-0.801892	-0.125607	0.261433	-0.522345	img_Drone1__0_1770225011631672100.png
Drone1	1770225010729	125.933	32.2078	-11.0847	-0.82403	-0.107733	0.271121	-0.485655	img_Drone1__0_1770225011710463500.png
Drone1	1770225010804	125.343	32.889	-10.999	-0.8435	-0.0879043	0.279529	-0.45016	img_Drone1__0_1770225011784446000.png
Drone1	1770225010882	124.759	33.6219	-10.9082	-0.858465	-0.100563	0.272027	-0.422997	img_Drone1__0_1770225011862559900.png
Drone1	1770225010954	124.247	34.3172	-10.8197	-0.876141	-0.0640837	0.287001	-0.381969	img_Drone1__0_1770225011936425300.png
Drone1	1770225011029	123.746	35.0594	-10.7262	-0.890424	-0.0523024	0.289761	-0.347057	img_Drone1__0_1770225012010359200.png
Drone1	1770225011092	123.35	35.694	-10.6432	-0.901393	-0.042043	0.291747	-0.317187	img_Drone1__0_1770225012074435900.png
